Campaign,Guid,Chapter,Description,Stage,X,Y,Z,Pitch,Yaw,Roll,Condition,SkipCondition,MiniBoss,Events,Tags,Include,Exclude
Ethan,813b7486-7029-4b58-ad5d-479369af5483,14,krauser_1   .,78900,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,e50ab1e0-f474-47c5-8a48-5d8b7fa32b19,14,krauser_1   .,78900,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,acabd40c-97b2-45db-a53b-53c84da4dea1,14,krauser_2   .,78900,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,38a34120-1655-4a5b-94d1-3f5358af2980,14,krauser_2   .,78900,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,d3fd3b9f-0e76-478b-ab61-435311189e9b,14,krauser_2   .,78900,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,a39401a6-6f24-41a6-a46c-c5cd462744ed,14,krauser_2   .,78900,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,3c898d04-173e-44e5-9801-1996f3711c91,14,krauser_2   .,78900,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,7ad1bf36-5681-4d31-9fc5-3cb093103c39,14,soldier  hatchet *,62200,0,0,0,0,0,0,,,,,,,
Ethan,62cff488-b6ee-4b7f-9a96-ad0b6dd5ee66,14,soldier  crowbar *,62200,0,0,0,0,0,0,,,,,,,
Ethan,fc883a5c-fc47-4009-814c-6d2132c1de6a,14,soldier   *,62100,0,0,0,0,0,0,,,,,,climber,
Ethan,b0d65115-9c87-4663-a5b7-752359dcf1e8,14,soldier   *,62100,0,0,0,0,0,0,,,,,,climber,
Ethan,c0a36b45-dd84-401b-823f-7908ae47b5f6,14,brute   Yellow Diamond x1 [REINFORCEMENTS],62100,0,0,0,0,0,0,,,,,,climber,
Ethan,b3ff3f64-07d9-4d86-a797-75008bc9c317,14,soldier  spiked_bat * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,e0e525d7-f820-49c1-9e69-1364fd9779d9,14,soldier   * [REINFORCEMENTS],62200,0,0,0,0,0,0,,,,,,climber,
Ethan,5e9f8f42-d29b-4c53-94d0-4a2cac3d2586,14,soldier  rpg * [REINFORCEMENTS],62200,0,0,0,0,0,0,,,,,,climber,
Ethan,7a9bc868-ebb8-4958-bfed-26899972ba48,14,soldier  crossbow *,62000,0,0,0,0,0,0,,,,,,,
Ethan,8bdc39b1-b515-4bb8-a36c-6ed0afb0cc8e,14,soldier  rpg *,62000,0,0,0,0,0,0,,,,,,,
Ethan,e416c410-553a-44fd-9273-fd03e1d54ed5,14,arana   *,63109,0,0,0,0,0,0,,,,,,,
Ethan,75c444d2-e492-4008-841e-42ba60a99cac,14,arana   *,63109,0,0,0,0,0,0,,,,,,,
Ethan,664f3245-ebc9-4f29-bde2-7696f2450152,14,soldier pC(100%) crowbar *,62100,0,0,0,0,0,0,,,,,,,
Ethan,fa6ace4d-7db5-4d74-9694-51de957d06a0,14,soldier  spiked_bat *,62100,0,0,0,0,0,0,,,,,,,
Ethan,881f7d01-5b75-46ac-8c2b-bbeb27ee02d5,14,soldier pA(30%) hatchet *,62100,0,0,0,0,0,0,,,,,,,
Ethan,0bd4fa4f-c0a7-4434-b2f7-6305bef49337,14,soldier pA(100%) shock_baton *,62100,0,0,0,0,0,0,,,,,,,
Ethan,379e79b4-fae3-477e-87c2-11b432c0ee91,14,soldier  crossbow *,62200,0,0,0,0,0,0,,,,,,,
Ethan,20864eda-0a4a-45be-9b49-c1dc82e8f982,14,soldier  spiked_bat *,62200,0,0,0,0,0,0,,,,,,,
Ethan,4f5eebd9-2a9d-4a98-b320-2acab4bde4c2,14,soldier pC(100%) crowbar *,62200,0,0,0,0,0,0,,,,,,,
Ethan,d4fe5f9b-68c8-4ad6-b02d-329d128d3e17,14,soldier  dynamite * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,882bd2b4-4fca-49ea-a31d-a03e4f452393,14,soldier  spiked_bat * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,aa27b961-018b-4af0-86cb-ebc983cac4a7,14,soldier  shock_baton *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,4744a1af-08b1-4e07-9ec7-7ed189b7d078,14,soldier pC(50%) crowbar * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,b56988f2-dd71-4335-8eb1-5bf3d0036b81,14,soldier pC(50%) spiked_bat * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,dbec65ab-b32e-47d1-8aad-3742c3f76f52,14,soldier  hatchet | iron_shield * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,a0933df2-780d-4ab1-9853-71fbf77ae2a4,14,soldier  hammer Emerald x1 [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,18cd670b-27c8-461f-99e2-29a6435ae86d,14,soldier  dynamite * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,d44937f1-ea9d-4aa3-9a19-b279470ee4f5,14,soldier  hatchet * [REINFORCEMENTS],62200,0,0,0,0,0,0,,,,,,climber,
Ethan,5cbe1a96-b7fd-4722-9b62-021c8f0d2b16,14,soldier  hatchet * [REINFORCEMENTS],62200,0,0,0,0,0,0,,,,,,climber,
Ethan,152acdfb-166a-4c8c-99f4-704e433982e4,14,soldier  rpg * [REINFORCEMENTS],62200,0,0,0,0,0,0,,,,,,climber,
Ethan,1252b852-f7aa-418b-b2eb-e1b865c9774f,14,soldier pA(100%) spiked_bat * [REINFORCEMENTS],62200,0,0,0,0,0,0,,,,,,climber,
Ethan,09e1638d-00e0-4558-827c-6dea61b3282f,14,soldier pC(100%) spiked_bat *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,3a986c9f-6f6e-4467-a057-bd5f2498622f,14,soldier  crowbar *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,236aaaab-86d1-4d75-a089-27d230a27882,14,soldier  molotov *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,af463637-9778-4f19-97f5-033a6c20e8e8,14,soldier  spiked_bat * [REINFORCEMENTS] ,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,7c2e2e86-5f9c-42e0-abd4-045a38149c10,14,soldier  crowbar *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,f3167897-a2b9-4492-a5e0-e78dd8fc8523,14,soldier  crowbar *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,6b04d3c4-822b-416e-85a8-8053e82a97bb,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,d3e9eeb8-2992-436c-b172-d2511a0209d6,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,ee18e335-71c6-4736-8229-26fb12a3d666,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,f2eab650-f88f-47a2-b834-c2fb3f40c2fb,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,fc91e643-8aeb-4152-82ff-41e643821a2d,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,a9353329-06c9-4126-9093-a57f020eb10b,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,461887b9-dc7e-404c-8c0b-5617b526983b,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,8d0f45fc-52e4-49b1-a13e-2f0575adc705,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,1a1f7f9f-fdcb-4527-a60c-a2738fe5c663,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,546af46e-4aaf-45d0-8c90-955bddc177cd,14,arana   *,63109,0,0,0,0,0,0,,,,,,climber,
Ethan,dbf9e6ea-8b52-4bf0-8b42-c6387fceaa54,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,be20f490-93c5-45f2-b73d-741214327c6e,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,6b5ac6cd-f2fd-40ef-be65-19fdee6b5abb,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,bfe0eb99-9952-4aa4-9e80-64a2edd46363,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,3fd1d8d3-d75a-4ef9-b34c-06fdcb871342,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,86506fa2-fed4-4644-b04c-b0659c78a5c8,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,a91930e8-e341-4d5e-9747-1def4af41e1b,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,5e063717-4c6e-4506-89e1-c22c28c82463,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,a9549446-f4f7-4210-8114-30b64ebd5bb7,14,arana   *,62200,0,0,0,0,0,0,,,,,,climber,
Ethan,46b0865e-fb75-4374-bad6-6a30d2274ffe,14,soldier pA(20%) shock_baton *,63100,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,16db0cda-c237-47cf-9271-d7c5b611026e,14,soldier pA(20%) hatchet *,63100,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,bbf07641-1c47-47b8-b40e-e18a75aaf0f4,14,soldier pA(50%) hatchet | iron_shield *,63100,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,26a5edf1-185e-45c8-ba42-c5a6ea895816,14,soldier pA(20%) crowbar *,63100,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,928fbc31-07b4-4e10-b0ce-ff35ccd42373,14,soldier pA(100%) hatchet *,63102,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,a086a2f1-625d-44d7-8d76-12ad34432272,14,soldier   * // Scripted Ashley Grabber,63100,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,e2a795b8-ef10-40bd-aec9-1768406a3cd2,14,soldier  crowbar *,63100,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,ed0fa554-6709-4f25-a3ec-af7826c92baa,14,soldier  shock_baton *,63100,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,40aedc82-a2cc-49b4-b93c-31740e2d1406,14,soldier pC(100%) spiked_bat *,63102,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,93618195-327c-45fa-8eda-6564a8062ee8,14,soldier pA(20%) hatchet | iron_shield *,63102,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,b532f72e-7b11-472c-816b-20b809617aee,14,soldier pA(10%) shock_baton *,63103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,487d51c1-1f8c-463c-b771-81b8dfcc03ed,14,soldier   *,63107,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,3602843d-7f35-4d29-baf1-2279f784d760,14,soldier   *,63107,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,d38fa6e6-1471-4591-a8c9-3e75c81b3629,14,soldier   *,63108,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,e9a8e76f-40ec-405a-a07b-f54bdaa90646,14,soldier   *,63107,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,ff57518a-44aa-4450-aa44-538ca05e2865,14,soldier   *,63106,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,982c4db0-7c14-4afc-ac96-8079f55e2241,14,soldier   *,63106,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,0bd5169d-efb2-4a6b-bfb4-597161a7b069,14,arana   *,63109,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,ec50b7e7-da15-4584-8ad1-67adbbfead3c,14,arana   *,63109,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,fe4b8781-c355-4b0c-9a7e-993ffe018d44,14,soldier pC(100%)  .,63109,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,f8eadaf1-4075-4893-bf31-114e57b3d9f6,14,regenerador   Red Beryl x1,63107,0,0,0,0,0,0,,,,,noduplicate,regenerador iron_maiden super_iron_maiden,
Ethan,133982c6-8107-485b-8cb3-2f1c16f3b8a0,14,regenerador   Red Beryl x1,63108,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,87d9516b-70d2-4b88-82af-ea8e734fbeb0,14,arana   *,63102,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,11aa48ab-89fe-4e14-9d2d-d4343bd60ad7,14,arana   *,63102,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,f1727ab6-cf72-4d67-a43c-bfd445818163,14,arana   *,63109,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,043307a2-cd3e-4d53-a514-38d27b4d3a25,14,soldier  spiked_bat *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,acf7bb2a-2c22-4118-8349-5170b40e687c,14,soldier  molotov *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,8f15e3cd-1d04-47d5-b62d-2e036c37e8db,14,soldier  crowbar *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,fa54f019-49cf-48cb-93a1-da4bb7c0f1cd,14,soldier  crossbow *,64200,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,54849a7e-bf07-4807-84f8-ffecff408801,14,colmillos   *,64104,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,04de1c39-6303-422e-85dc-4695ff06afa6,14,colmillos   *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,509f479b-ef7e-4d54-b274-56d6ed060b59,14,arana   *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,b69cd1fa-f258-4ac5-9125-643e38c68ee0,14,arana   *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,eb67bd7a-657c-474b-b9e9-17855fe6d0ee,14,soldier  crowbar *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,81e815de-d516-427a-8b77-1378ec084e36,14,soldier pB(50%) spiked_bat *,64103,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,,15,[EXTRA],65200,188,37,-196,0,0,0,,,,,,,ashleyunsafe
Ethan,,15,[EXTRA],65200,182,37,-193,0,0,0,,,,,,,ashleyunsafe
Ethan,,15,[EXTRA],65200,182,37,-198,0,0,0,,,,,,,ashleyunsafe
Ethan,,15,[EXTRA],66104,71,35,-219,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],66104,83,32,-215,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],66104,89,32,-217,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],66105,65,39,-231,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],66105,67,39,-241,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],66105,29,31,-246,0,0,0,,,,,,,
Ethan,,15,[EXTRA],66105,28,31,-251,0,0,0,,,,,,,
Ethan,,15,[EXTRA],66105,37,31,-254,0,0,0,,,,,,,
Ethan,,15,[EXTRA],66105,44,32,-256,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],67100,30,39,-227,0,0,0,,,,,,,
Ethan,,15,[EXTRA],67101,19,39,-229,0,0,0,,,,,,,
Ethan,,15,[EXTRA],67101,21,39,-239,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],67102,7,39,-226,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],67102,14,39,-219,0,0,0,,,,,,small,
Ethan,,15,[EXTRA],67104,-71,58,-166,0,0,0,,,,,ranged,small,
Ethan,,15,[EXTRA],67104,-71,58,-177,0,0,0,,,,,ranged,small,
Ethan,,15,[EXTRA],68101,-102,61,-171,0,0,0,,,,,,,
Ethan,,15,[EXTRA],68101,-111,61,-171,0,0,0,,,,,,,
Ethan,,15,[EXTRA],68101,-120,61,-171,0,0,0,,,,,,,
Ethan,f0669fad-0877-4e5f-b1a5-a1aa40e3eb1c,15,soldier   *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,45c740df-4438-490a-b868-e27d0020ba60,15,soldier  hatchet *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,2a9bfc0d-ebfa-4eda-abc1-ae2125e52189,15,soldier  crossbow *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,9193f763-0e88-40e9-87b1-7b0c7fea3cf8,15,soldier  crossbow *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,7faced90-6d9d-438c-be76-9ca931e9d24a,15,soldier  hatchet | iron_shield *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,40346c6b-4aab-425b-9904-fb98bc1cea52,15,soldier  crowbar *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,eac61d27-74a7-4507-aa51-26ae6c4f85f3,15,soldier  rpg *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,068b4905-3182-4963-9692-0c5e46a8d719,15,soldier  molotov *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,6cc99a8e-7b39-4d7a-a5cc-4b8e8034dc43,15,soldier  shock_baton *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,f56ae9a6-6cca-4a28-9e76-556cabd28a72,15,soldier pA(50%) hatchet *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,e4fc210b-961b-4019-b2d7-8ce25eb6a800,15,soldier  crowbar *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,814199be-adb5-49cc-b214-c64c1cc165a2,15,soldier pA(20%)  *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,54fe2ff2-b510-4960-9ac4-9d18c8aae40c,15,soldier  shock_baton *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,032d101b-e336-42cb-b249-c46ed6560b69,15,soldier pA(20%) crossbow *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,26626087-80ed-409f-b398-4d9e55c89b75,15,soldier  crowbar *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,dc887dde-a089-4040-827e-6cf1d9a262a5,15,soldier  spiked_bat *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,ad82492d-5310-4a66-a166-5002fba0c1b2,15,soldier   *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,db71da2d-8b1c-4b6d-b53b-0f8eebf357ae,15,soldier  crowbar *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,6551bb15-fdce-4d7c-98b0-71af668f2028,15,soldier  spiked_bat *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,f5e12aed-a125-4728-9a52-de5eef0256e7,15,soldier  molotov *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,6074a973-daf5-4438-b71c-4b198fbb4578,15,soldier  molotov *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,cffa8f59-b8ec-458a-a0b0-3677679c4638,15,soldier  crowbar *,66101,0,0,0,0,0,0,,,,,,,invincible
Ethan,f9db6ec4-cd36-455d-aa23-cc8ab0e692f2,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,88ef7143-d9fd-42ba-90f8-eb71c8ce5552,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,42aa0899-e265-434a-a020-976049743292,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,f272cc1d-c62b-4d28-b370-1b73ff5e0309,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,390a27fb-457a-483b-937f-31f3a39c89b3,15,soldier  crossbow .,66102,0,0,0,0,0,0,,,,,,,
Ethan,0a5d5de9-8cbf-40b9-8df7-49a126a68457,15,soldier  crossbow .,66102,0,0,0,0,0,0,,,,,,,
Ethan,91bd644d-3284-4091-a626-bbed6fe227cc,15,soldier  rpg .,66102,0,0,0,0,0,0,,,,,,,
Ethan,a01a925c-02c7-4cd3-ab63-f90ed05e9554,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,b11dd550-f5a6-443c-8852-8e628e56a309,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,40e500a0-e983-446b-80bb-798293550c4e,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,2038c09a-7fd6-4769-9e5f-d52d4b7b9b87,15,soldier  shock_baton .,66102,0,0,0,0,0,0,,,,,,,
Ethan,e5f2528e-4196-4853-b0a3-378372b566c3,15,soldier  crowbar .,66102,0,0,0,0,0,0,,,,,,,
Ethan,7fb36eb8-3f83-4c63-8e43-09d4b03a271f,15,soldier   .,66102,0,0,0,0,0,0,,,,,,,
Ethan,c48d3184-b194-4516-8ff1-0337041dcc10,15,soldier  crossbow .,66102,0,0,0,0,0,0,,,,,,,
Ethan,7a1ce5ca-473b-4c48-b70f-a2650c870468,15,soldier  crossbow .,66102,0,0,0,0,0,0,,,,,,,
Ethan,02193533-6194-46f1-a3f7-d9132c1989ae,15,soldier pA(100%) crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,f83f76ca-9304-482e-a349-3f415e1ffb66,15,soldier pA(80%) crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,b0c8cfd2-18ee-4015-a249-953757355b66,15,soldier pB(50%) dynamite *,66102,0,0,0,0,0,0,,,,,,,
Ethan,cbf37a9a-73df-405f-85c8-be6aecdb186d,15,soldier pA(0%) dynamite *,66102,0,0,0,0,0,0,,,,,,,
Ethan,120e020b-7ae4-4092-84f2-bfcc11cb0770,15,soldier pA(0%) dynamite *,66102,0,0,0,0,0,0,,,,,,,
Ethan,3f92c205-807a-44be-b5e2-57868e887a7e,15,soldier   .,66200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,70b7c392-2f5d-41b1-8db1-48ebc6417ccb,15,soldier   *,66102,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,bea86510-5fbd-4e69-9204-a28df5fcfd60,15,soldier  rpg *,66102,0,0,0,0,0,0,,,,,,,
Ethan,823cf566-1011-4369-ac98-230430eed5eb,15,soldier  crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,86c40194-c4f7-4033-8fe0-2dd160090fa9,15,soldier   *,66102,0,0,0,0,0,0,,,,,,,
Ethan,b0fb07f2-cd56-41d2-b132-3101d806f732,15,soldier  spiked_bat *,66102,0,0,0,0,0,0,,,,,,,
Ethan,3b1ca8bb-23b4-4eae-ba8c-e7cd955d15e6,15,soldier  shock_baton *,66103,0,0,0,0,0,0,,,,,,,
Ethan,231a5197-ceba-432a-ae04-cff5c799938f,15,soldier  hatchet *,66103,0,0,0,0,0,0,,,,,,,
Ethan,7788a137-17e8-44ae-9712-89e56bd80dbc,15,soldier  crossbow *,66103,0,0,0,0,0,0,,,,,,,
Ethan,7b859fc4-1ea8-4615-add0-76f15bab7827,15,soldier  molotov *,66103,0,0,0,0,0,0,,,,,,,
Ethan,e7806d40-7128-4fcc-95c7-6461ea2686e2,15,soldier pA(20%) hatchet | iron_shield *,66102,0,0,0,0,0,0,,,,,,,
Ethan,81c0f367-80a3-4230-98d9-0ce8954acdf8,15,soldier pB(30%) shock_baton *,66102,0,0,0,0,0,0,,,,,,,
Ethan,38903222-5f65-47bb-a857-9ece19c23762,15,soldier pA(20%) hatchet | iron_shield *,66102,0,0,0,0,0,0,,,,,,,
Ethan,b2a3c431-e626-4507-832e-b4d4811ecb72,15,soldier pA(50%) molotov *,66102,0,0,0,0,0,0,,,,,,,
Ethan,ab136abc-daab-4829-af52-bce6a6ab1afb,15,soldier pA(30%) spiked_bat *,66102,0,0,0,0,0,0,,,,,,,
Ethan,bceeafab-d2d4-42e2-b9ca-3ddcd0e9b315,15,soldier pA(30%) molotov *,66102,0,0,0,0,0,0,,,,,,,
Ethan,7f27ce31-81f8-4062-a84d-69c49644b7b1,15,soldier pA(10%)  *,66102,0,0,0,0,0,0,,,,,,,
Ethan,a839be47-f392-4e94-b90a-dcd706689407,15,soldier pA(20%) crowbar *,66102,0,0,0,0,0,0,,,,,,,
Ethan,209dad56-0f49-49f5-8ac9-7c27de2228ee,15,arana   *,66102,0,0,0,0,0,0,,,,,,,
Ethan,13c55a9f-cd28-4d75-a892-702d81e8c7fb,15,soldier  crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,2d5b76f3-1e3d-4c06-ab56-05e363ca6a35,15,soldier  crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,f698af83-90c7-40fd-afc1-06056764979d,15,soldier  hatchet *,66102,0,0,0,0,0,0,,,,,,,
Ethan,31ed505b-6ced-474b-a2fa-ebc2f03d40bb,15,soldier  hatchet *,66102,0,0,0,0,0,0,,,,,,,
Ethan,38246136-f016-45a2-b149-1f0d6ecb4049,15,soldier  hatchet *,66102,0,0,0,0,0,0,,,,,,,
Ethan,460935be-06ce-4020-a72b-d763fe52b1ab,15,soldier pA(100%) shock_baton *,66102,0,0,0,0,0,0,,,,,,,
Ethan,49648c3a-80be-4adb-87d2-8ada87de002a,15,soldier  crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,30c99ccc-1a46-4eb3-a7b8-da013952dfb6,15,soldier pB(50%) shock_baton *,66102,0,0,0,0,0,0,,,,,,,
Ethan,a9e91603-a3b5-41f6-9128-339a22141f48,15,soldier pA(0%) crowbar *,66102,0,0,0,0,0,0,,,,,,,
Ethan,db8e26e9-0df3-4a0d-85c0-e5b00da9a8e3,15,soldier pA(30%) dynamite *,66102,0,0,0,0,0,0,,,,,,,
Ethan,25837c55-8760-4a3c-872a-6922ee2522e2,15,soldier pA(50%) molotov *,66102,0,0,0,0,0,0,,,,,,,
Ethan,88020e4a-2392-4c71-bc62-42009f787084,15,soldier pB(50%) crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,b262d167-5c5e-424a-89cd-f2c7318e685b,15,soldier pB(50%) shock_baton *,66102,0,0,0,0,0,0,,,,,,,
Ethan,354b05be-4474-49b7-8ad5-afd8cda3b9a3,15,soldier  crowbar *,66102,0,0,0,0,0,0,,,,,,,
Ethan,746d616e-73e4-42fe-b027-85c0c29375c5,15,soldier  spiked_bat *,66102,0,0,0,0,0,0,,,,,,,
Ethan,49c18221-df33-4c69-a29d-b886d07976c1,15,soldier pB(50%) crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,0de4db00-8e53-4ec9-b333-ca660448ee25,15,soldier pA(30%) shock_baton *,66102,0,0,0,0,0,0,,,,,,,
Ethan,6a507a95-e2ac-4ee4-9cbf-3bfe21398b85,15,soldier  rpg *,66102,0,0,0,0,0,0,,,,,,,
Ethan,aa2bf75e-e1dc-4197-a347-3af12ec05032,15,soldier  crossbow *,66102,0,0,0,0,0,0,,,,,,,
Ethan,b7f860a6-fc68-4170-ac1c-fd4b97261ad7,15,soldier pA(50%)  *,66103,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,14232e7d-4f9b-4f6d-b58a-f762bfae1212,15,soldier pA(50%)  *,66103,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,f7f8c2d4-9286-4351-8b00-793b2ebf6746,15,soldier pA(40%) crossbow *,66103,0,0,0,0,0,0,,,,,,,
Ethan,94fd0218-96cc-4b1a-96d0-21e5961125bb,15,soldier pA(50%) crowbar *,66103,0,0,0,0,0,0,,,,,,,
Ethan,be5b2250-ab76-47f5-941e-5f71ed3e5704,15,soldier pC(100%)  *,66103,0,0,0,0,0,0,,,,,,,
Ethan,008d29a0-142f-402a-bc78-a8ec0297e6d8,15,soldier pA(50%) crowbar *,66103,0,0,0,0,0,0,,,,,,,
Ethan,206d6cc4-c2c5-4f8b-aeeb-285ffca4962a,15,soldier  molotov *,66103,0,0,0,0,0,0,,,,,,,
